Wall time,Step,Value
1684719193.046883,49,0.2528538107872009
1684719196.626696,99,0.2520701289176941
1684719200.028595,149,0.2516544759273529
1684719203.4935894,199,0.24714699387550354
1684719206.9668853,249,0.25264132022857666
1684719209.4208393,299,0.25033512711524963
1684719212.9269574,349,0.24574118852615356
1684719215.4418125,399,0.24939218163490295
1684719219.0450187,449,0.25286009907722473
1684719222.5461934,499,0.24948176741600037
1684719225.0811837,549,0.25343191623687744
1684719228.5539021,599,0.24742881953716278
1684719232.2364256,649,0.2523593604564667
1684719234.798438,699,0.24848127365112305
1684719238.313836,749,0.2504224181175232
1684719240.9309146,799,0.24608869850635529
1684719244.435093,849,0.25434592366218567
1684719247.9467573,899,0.25356805324554443
1684719250.5805762,949,0.2521013915538788
1684719254.0581558,999,0.25007164478302
1684719257.5225627,1049,0.24964801967144012
1684719261.1909459,1099,0.24855494499206543
1684719264.8398504,1149,0.2491951733827591
1684719267.2880716,1199,0.24703501164913177
1684719270.8193665,1249,0.25435811281204224
1684719274.3187308,1299,0.24949507415294647
1684719277.0659778,1349,0.24970899522304535
1684719280.5261395,1399,0.24960565567016602
1684719284.0387726,1449,0.2511872947216034
1684719286.5329466,1499,0.24810737371444702
1684719290.017183,1549,0.2470424324274063
1684719292.5469522,1599,0.24883300065994263
1684719296.0086448,1649,0.25238412618637085
1684719299.4797046,1699,0.2504526376724243
1684719302.023284,1749,0.2520907521247864
1684719305.4959714,1799,0.2513309717178345
1684719309.1104312,1849,0.25057148933410645
1684719311.6294284,1899,0.2491564303636551
1684719315.2686903,1949,0.24720139801502228
1684719317.772514,1999,0.24894540011882782
1684719322.5256722,2049,0.2518019676208496
1684719325.9996417,2099,0.24804677069187164
1684719328.5022173,2149,0.2506100535392761
1684719332.020821,2199,0.24814194440841675
1684719335.525139,2249,0.2520233690738678
1684719338.2069807,2299,0.24817924201488495
1684719341.6636033,2349,0.24922986328601837
1684719344.2204366,2399,0.2488163262605667
1684719347.9702523,2449,0.24999208748340607
1684719351.48209,2499,0.24796462059020996
1684719354.065537,2549,0.25246918201446533
1684719357.5644672,2599,0.24692580103874207
1684719361.0606422,2649,0.24936707317829132
1684719363.6405203,2699,0.24842947721481323
1684719367.1168416,2749,0.24627931416034698
1684719369.6199043,2799,0.24774065613746643
1684719373.0539567,2849,0.25134140253067017
1684719376.5850549,2899,0.24838516116142273
1684719379.14636,2949,0.25094422698020935
1684719384.2124858,2999,0.24831630289554596
1684719387.97167,3049,0.2527501583099365
1684719390.4359066,3099,0.24617579579353333
1684719393.942459,3149,0.24911931157112122
1684719396.5188472,3199,0.2472994178533554
1684719399.9873056,3249,0.2512890696525574
1684719403.6980557,3299,0.24784106016159058
1684719406.2401452,3349,0.2479112595319748
1684719409.7570138,3399,0.24645881354808807
1684719413.2188756,3449,0.2508960962295532
1684719415.7669427,3499,0.245963916182518
1684719419.206063,3549,0.24479147791862488
1684719421.7438695,3599,0.24650441110134125
1684719425.339707,3649,0.24992994964122772
1684719428.8375278,3699,0.24748606979846954
1684719431.4395149,3749,0.2487361878156662
1684719434.935006,3799,0.2448139190673828
1684719438.5227668,3849,0.24604278802871704
1684719441.0314796,3899,0.24891717731952667
1684719444.5464835,3949,0.24603302776813507
1684719447.0341678,3999,0.2464962601661682
