Wall time,Step,Value
1684719451.0157177,49,0.2521968185901642
1684719454.7279475,99,0.25044146180152893
1684719457.411837,149,0.2503150999546051
1684719461.1273124,199,0.2523285746574402
1684719464.731287,249,0.25684261322021484
1684719467.355783,299,0.2525189518928528
1684719472.7427232,349,0.25930255651474
1684719475.408753,399,0.25228413939476013
1684719479.0965242,449,0.25187620520591736
1684719482.7830386,499,0.2498127818107605
1684719485.4016562,549,0.25077924132347107
1684719489.1608384,599,0.2539824843406677
1684719492.7619128,649,0.2552149295806885
1684719495.3855839,699,0.25440743565559387
1684719499.0936801,749,0.2591329514980316
1684719501.7663822,799,0.251926988363266
1684719505.438241,849,0.24727235734462738
1684719509.1523554,899,0.24949228763580322
1684719511.7984202,949,0.25184085965156555
1684719515.6194453,999,0.2555336058139801
1684719519.256609,1049,0.2549826502799988
1684719522.0741289,1099,0.25331759452819824
1684719525.7009661,1149,0.25835660099983215
1684719528.473557,1199,0.2529332637786865
1684719532.073366,1249,0.2512187957763672
1684719535.6356792,1299,0.2469828575849533
1684719538.3835483,1349,0.251238077878952
1684719541.9567895,1399,0.2512578070163727
1684719545.6201398,1449,0.25733569264411926
1684719548.4309196,1499,0.2528214752674103
1684719552.0338259,1549,0.25773826241493225
1684719554.83147,1599,0.2548358142375946
1684719558.5765924,1649,0.25278371572494507
1684719562.1066482,1699,0.25207898020744324
1684719564.784244,1749,0.249479740858078
1684719568.433056,1799,0.25344374775886536
1684719572.077188,1849,0.25627222657203674
1684719574.6801333,1899,0.2514575719833374
1684719578.2876592,1949,0.2574032247066498
1684719580.8901873,1999,0.2516402006149292
1684719584.6393616,2049,0.2561301589012146
1684719588.2066908,2099,0.2512699365615845
1684719593.3267035,2149,0.2531421184539795
1684719596.9456365,2199,0.2523040473461151
1684719600.5230944,2249,0.2573249340057373
1684719603.2170317,2299,0.25192660093307495
1684719606.788857,2349,0.25693678855895996
1684719609.43665,2399,0.2514885365962982
1684719612.988753,2449,0.24971090257167816
1684719616.761883,2499,0.2514515221118927
1684719619.8404891,2549,0.25256672501564026
1684719623.43225,2599,0.25277337431907654
1684719627.1268706,2649,0.2589339017868042
1684719630.0867474,2699,0.2537918984889984
1684719633.9790347,2749,0.25633013248443604
1684719636.9219656,2799,0.25508496165275574
1684719640.8224628,2849,0.2536223232746124
1684719644.8089867,2899,0.24865730106830597
1684719647.631686,2949,0.250027596950531
1684719651.3695586,2999,0.2514561116695404
1684719655.0768666,3049,0.2547231614589691
1684719657.8747375,3099,0.2513640820980072
1684719661.7405512,3149,0.2583977282047272
1684719664.5939076,3199,0.25564756989479065
1684719668.5911682,3249,0.2518936097621918
1684719672.5280027,3299,0.25020265579223633
1684719675.5402262,3349,0.2516143023967743
1684719679.5437105,3399,0.252816766500473
1684719683.3240588,3449,0.2571371793746948
1684719686.134336,3499,0.25308743119239807
1684719689.906492,3549,0.25713905692100525
1684719692.5964909,3599,0.2510254681110382
1684719696.3603542,3649,0.2528720796108246
1684719700.0214787,3699,0.2539832293987274
1684719702.8843377,3749,0.250599205493927
1684719706.7032516,3799,0.25466683506965637
1684719710.345269,3849,0.261358380317688
1684719713.1588821,3899,0.2522337734699249
1684719717.0548182,3949,0.2588372230529785
1684719720.2666564,3999,0.25566259026527405
